date,time,open,high,low,close,tick_volume,spread,real_volume
2023-01-09 04:40:00,1673206800,16922.338,16930.538,16922.338,16926.838,54,2424,0
2023-01-09 04:50:00,1673207400,16926.838,16926.838,16919.138,16919.138,37,2424,0
2023-01-09 05:00:00,1673208000,16919.138,16932.938,16915.338,16932.938,98,2424,0
2023-01-09 05:10:00,1673208600,16932.938,16945.638,16930.138,16940.938,137,2424,0
2023-01-09 05:20:00,1673209200,16940.938,16958.438,16937.938,16947.838,128,2424,0
2023-01-09 05:30:00,1673209800,16948.338,16970.238,16946.138,16968.838,89,2424,0
2023-01-09 05:40:00,1673210400,16968.038,16973.338,16955.538,16960.838,131,2424,0
2023-01-09 05:50:00,1673211000,16960.838,16966.438,16953.238,16958.238,65,2424,0
2023-01-09 06:00:00,1673211600,16958.238,16969.238,16954.366,16965.538,60,2424,0
2023-01-09 06:10:00,1673212200,16965.538,16965.538,16956.838,16956.838,55,2424,0
2023-01-09 06:20:00,1673212800,16955.538,16962.938,16953.238,16962.138,36,2424,0
2023-01-09 06:30:00,1673213400,16962.138,16971.238,16960.138,16962.238,49,2424,0
2023-01-09 06:40:00,1673214000,16962.238,16979.938,16951.438,16953.838,81,2424,0
2023-01-09 06:50:00,1673214600,16953.838,16953.838,16938.838,16947.938,84,2424,0
2023-01-09 07:00:00,1673215200,16947.938,16952.738,16944.938,16952.738,33,2424,0
2023-01-09 07:10:00,1673215800,16952.738,16954.538,16947.638,16947.638,42,2424,0
2023-01-09 07:20:00,1673216400,16947.638,16961.238,16947.638,16960.738,44,2424,0
2023-01-09 07:30:00,1673217000,16960.738,16961.138,16952.738,16957.638,73,2424,0
2023-01-09 07:40:00,1673217600,16957.938,16963.338,16954.138,16957.738,60,2424,0
2023-01-09 07:50:00,1673218200,16957.738,16968.538,16955.638,16955.638,49,2424,0
2023-01-09 08:00:00,1673218800,16955.638,17089.538,16955.638,17039.447,206,2424,0
2023-01-09 08:10:00,1673219400,17036.038,17056.938,17005.538,17055.038,380,2424,0
2023-01-09 08:20:00,1673220000,17055.038,17061.938,17020.538,17041.538,198,2424,0
2023-01-09 08:30:00,1673220600,17041.538,17058.238,17026.838,17037.738,189,2424,0
2023-01-09 08:40:00,1673221200,17037.738,17051.638,17036.738,17043.938,98,2424,0
2023-01-09 08:50:00,1673221800,17043.938,17177.238,17043.674,17123.438,299,2424,0
2023-01-09 09:00:00,1673222400,17122.942,17138.938,17107.838,17131.238,401,2424,0
2023-01-09 09:10:00,1673223000,17131.238,17176.438,17111.038,17116.338,382,2424,0
2023-01-09 09:20:00,1673223600,17116.338,17117.338,17097.238,17103.284,189,2424,0
2023-01-09 09:30:00,1673224200,17103.256,17138.538,17097.038,17136.638,154,2424,0
2023-01-09 09:40:00,1673224800,17136.638,17189.538,17128.838,17160.338,241,2424,0
2023-01-09 09:50:00,1673225400,17160.338,17178.738,17129.138,17177.838,307,2424,0
2023-01-09 10:00:00,1673226000,17177.14,17182.138,17140.838,17147.493,273,2424,0
2023-01-09 10:10:00,1673226600,17147.838,17152.738,17137.438,17147.238,94,2424,0
2023-01-09 10:20:00,1673227200,17147.238,17163.638,17147.238,17162.538,114,2424,0
2023-01-09 10:30:00,1673227800,17162.538,17209.082,17140.677,17179.738,212,2424,0
2023-01-09 10:40:00,1673228400,17182.738,17193.538,17163.538,17193.538,341,2424,0
2023-01-09 10:50:00,1673229000,17193.538,17195.738,17165.738,17165.738,199,2424,0
2023-01-09 11:00:00,1673229600,17165.738,17173.738,17153.138,17162.438,201,2424,0
2023-01-09 11:10:00,1673230200,17162.438,17204.657,17162.438,17199.038,239,2424,0
2023-01-09 11:20:00,1673230800,17199.038,17217.656,17190.038,17213.538,238,2424,0
2023-01-09 11:30:00,1673231400,17215.538,17239.438,17196.138,17214.138,348,2424,0
2023-01-09 11:40:00,1673232000,17214.138,17243.738,17192.438,17194.876,358,2424,0
2023-01-09 11:50:00,1673232600,17194.659,17203.638,17175.938,17181.638,193,2424,0
2023-01-09 12:00:00,1673233200,17181.638,17186.338,17170.738,17176.138,143,2424,0
2023-01-09 12:10:00,1673233800,17176.138,17188.638,17171.238,17186.738,107,2424,0
2023-01-09 12:20:00,1673234400,17186.738,17186.738,17176.738,17176.738,47,2424,0
2023-01-09 12:30:00,1673235000,17176.638,17201.738,17171.738,17198.168,97,2424,0
2023-01-09 12:40:00,1673235600,17197.738,17205.738,17187.138,17188.438,105,2424,0
2023-01-09 12:50:00,1673236200,17188.438,17192.438,17186.038,17186.938,61,2424,0
2023-01-09 13:00:00,1673236800,17186.938,17212.738,17186.938,17194.538,147,2424,0
2023-01-09 13:10:00,1673237400,17194.538,17196.038,17184.838,17196.038,91,2424,0
2023-01-09 13:20:00,1673238000,17192.638,17226.938,17192.238,17217.138,126,2424,0
2023-01-09 13:30:00,1673238600,17220.338,17233.438,17211.538,17225.638,167,2424,0
2023-01-09 13:40:00,1673239200,17219.041,17238.538,17216.138,17221.638,198,2424,0
2023-01-09 13:50:00,1673239800,17221.638,17227.838,17210.374,17214.838,111,2424,0
2023-01-09 14:00:00,1673240400,17214.838,17226.638,17210.638,17224.077,67,2424,0
2023-01-09 14:10:00,1673241000,17223.938,17235.238,17218.938,17231.738,84,2424,0
2023-01-09 14:20:00,1673241600,17231.738,17246.738,17221.668,17225.438,157,2424,0
2023-01-09 14:30:00,1673242200,17225.438,17226.738,17212.438,17215.438,92,2424,0
2023-01-09 14:40:00,1673242800,17215.438,17215.438,17192.138,17196.638,154,2424,0
2023-01-09 14:50:00,1673243400,17196.638,17210.338,17193.838,17193.838,115,2424,0
2023-01-09 15:00:00,1673244000,17193.838,17203.238,17192.884,17193.238,124,2424,0
2023-01-09 15:10:00,1673244600,17193.238,17199.738,17182.738,17197.938,112,2424,0
2023-01-09 15:20:00,1673245200,17197.938,17200.238,17193.04,17200.238,54,2424,0
2023-01-09 15:30:00,1673245800,17200.238,17204.338,17197.638,17204.138,42,2424,0
2023-01-09 15:40:00,1673246400,17204.138,17204.438,17180.138,17180.138,143,2424,0
2023-01-09 15:50:00,1673247000,17180.138,17184.438,17170.538,17179.738,109,2424,0
2023-01-09 16:00:00,1673247600,17179.738,17183.738,17177.065,17177.538,67,2424,0
2023-01-09 16:10:00,1673248200,17177.538,17186.538,17177.538,17182.838,52,2424,0
2023-01-09 16:20:00,1673248800,17182.838,17203.238,17182.838,17193.738,83,2424,0
2023-01-09 16:30:00,1673249400,17193.738,17200.638,17182.838,17182.838,85,2424,0
2023-01-09 16:40:00,1673250000,17182.838,17193.538,17182.838,17189.338,59,2424,0
2023-01-09 16:50:00,1673250600,17189.338,17193.538,17187.038,17188.538,41,2424,0
2023-01-09 17:00:00,1673251200,17188.538,17195.338,17178.838,17183.238,100,2424,0
2023-01-09 17:10:00,1673251800,17183.238,17188.638,17181.943,17184.338,67,2424,0
2023-01-09 17:20:00,1673252400,17184.338,17200.838,17184.338,17200.538,71,2424,0
2023-01-09 17:30:00,1673253000,17200.538,17202.138,17187.638,17191.638,47,2424,0
2023-01-09 17:40:00,1673253600,17191.638,17216.638,17191.638,17207.538,122,2424,0
2023-01-09 17:50:00,1673254200,17206.838,17228.738,17178.938,17181.538,164,2424,0
2023-01-09 18:00:00,1673254800,17181.538,17188.338,17179.938,17188.338,65,2424,0
2023-01-09 18:10:00,1673255400,17188.338,17196.338,17188.338,17194.438,46,2424,0
2023-01-09 18:20:00,1673256000,17194.438,17209.238,17194.438,17206.938,92,2424,0
2023-01-09 18:30:00,1673256600,17206.938,17246.538,17206.938,17230.638,204,2424,0
2023-01-09 18:40:00,1673257200,17230.638,17246.238,17221.938,17239.338,194,2424,0
2023-01-09 18:50:00,1673257800,17239.338,17264.349,17225.338,17228.838,214,2424,0
2023-01-09 19:00:00,1673258400,17228.838,17242.638,17226.338,17233.938,111,2424,0
2023-01-09 19:10:00,1673259000,17232.538,17249.638,17229.238,17245.038,98,2424,0
2023-01-09 19:20:00,1673259600,17245.038,17267.838,17245.038,17252.662,213,2424,0
2023-01-09 19:30:00,1673260200,17252.088,17274.538,17245.238,17255.738,206,2424,0
2023-01-09 19:40:00,1673260800,17255.738,17265.738,17248.138,17248.138,112,2424,0
2023-01-09 19:50:00,1673261400,17248.138,17254.138,17242.438,17254.138,99,2424,0
2023-01-09 20:00:00,1673262000,17254.138,17269.338,17254.138,17265.338,58,2424,0
2023-01-09 20:10:00,1673262600,17265.338,17265.338,17252.138,17252.138,102,2424,0
2023-01-09 20:20:00,1673263200,17252.138,17260.338,17244.938,17260.338,81,2424,0
2023-01-09 20:30:00,1673263800,17260.338,17261.538,17249.838,17250.157,73,2424,0
2023-01-09 20:40:00,1673264400,17250.238,17251.438,17246.738,17251.438,76,2424,0
2023-01-09 20:50:00,1673265000,17251.438,17254.838,17229.138,17230.938,132,2424,0
2023-01-09 21:00:00,1673265600,17230.938,17237.738,17230.938,17233.338,82,2424,0
2023-01-09 21:10:00,1673266200,17233.338,17242.438,17233.151,17233.151,87,2424,0
2023-01-09 21:20:00,1673266800,17233.151,17238.738,17229.338,17229.338,83,2424,0
2023-01-09 21:30:00,1673267400,17229.338,17244.738,17221.838,17242.838,126,2424,0
2023-01-09 21:40:00,1673268000,17241.438,17245.338,17231.338,17242.638,92,2424,0
2023-01-09 21:50:00,1673268600,17242.438,17243.138,17235.038,17241.438,63,2424,0
2023-01-09 22:00:00,1673269200,17241.438,17245.038,17234.538,17240.738,96,2424,0
2023-01-09 22:10:00,1673269800,17240.738,17249.538,17236.03,17244.838,53,2424,0
2023-01-09 22:20:00,1673270400,17244.838,17262.938,17244.838,17258.138,83,2424,0
2023-01-09 22:30:00,1673271000,17258.238,17269.553,17258.238,17263.938,140,2424,0
2023-01-09 22:40:00,1673271600,17263.938,17284.238,17200.838,17215.738,279,2424,0
2023-01-09 22:50:00,1673272200,17215.838,17221.438,17180.838,17217.338,259,2424,0
2023-01-09 23:00:00,1673272800,17217.338,17227.138,17198.938,17217.138,171,2424,0
2023-01-09 23:10:00,1673273400,17217.138,17230.838,17213.238,17230.838,166,2424,0
2023-01-09 23:20:00,1673274000,17230.838,17246.138,17227.838,17238.238,151,2424,0
2023-01-09 23:30:00,1673274600,17237.47,17254.838,17209.738,17225.038,355,2424,0
2023-01-09 23:40:00,1673275200,17225.038,17250.638,17217.638,17242.938,184,2424,0
2023-01-09 23:50:00,1673275800,17243.438,17264.638,17242.157,17253.438,178,2424,0
2023-01-10 00:00:00,1673276400,17256.138,17303.838,17250.338,17260.438,343,2424,0
2023-01-10 00:10:00,1673277000,17261.838,17268.738,17235.238,17236.21,267,2424,0
2023-01-10 00:20:00,1673277600,17236.238,17243.738,17218.938,17232.138,220,2424,0
2023-01-10 00:30:00,1673278200,17231.838,17255.638,17231.838,17253.538,126,2424,0
2023-01-10 00:40:00,1673278800,17253.538,17303.438,17253.538,17294.538,317,2424,0
2023-01-10 00:50:00,1673279400,17294.538,17323.738,17256.047,17260.345,426,2424,0
2023-01-10 01:00:00,1673280000,17259.138,17291.645,17258.438,17277.538,274,2424,0
2023-01-10 01:10:00,1673280600,17280.738,17308.438,17274.038,17287.238,222,2424,0
2023-01-10 01:20:00,1673281200,17287.238,17329.538,17273.938,17291.738,243,2424,0
2023-01-10 01:30:00,1673281800,17291.738,17335.573,17291.738,17303.538,303,2424,0
2023-01-10 01:40:00,1673282400,17303.538,17337.638,17303.538,17333.138,228,2424,0
2023-01-10 01:50:00,1673283000,17333.138,17343.738,17310.438,17317.238,298,2424,0
2023-01-10 02:00:00,1673283600,17317.238,17325.938,17306.938,17306.938,209,2424,0
2023-01-10 02:10:00,1673284200,17306.938,17354.938,17306.938,17353.238,224,2424,0
2023-01-10 02:20:00,1673284800,17353.238,17363.738,17331.838,17344.638,241,2424,0
2023-01-10 02:30:00,1673285400,17344.638,17344.638,17314.838,17316.838,164,2424,0
2023-01-10 02:40:00,1673286000,17316.438,17326.138,17311.638,17311.638,111,2424,0
2023-01-10 02:50:00,1673286600,17311.638,17348.538,17311.638,17347.638,119,2424,0
2023-01-10 03:00:00,1673287200,17347.638,17378.738,17339.038,17360.438,243,2424,0
2023-01-10 03:10:00,1673287800,17360.738,17385.138,17359.238,17364.538,238,2424,0
2023-01-10 03:20:00,1673288400,17364.538,17381.138,17364.538,17366.238,146,2424,0
2023-01-10 03:30:00,1673289000,17366.238,17382.538,17328.839,17341.638,214,2424,0
2023-01-10 03:40:00,1673289600,17341.638,17347.038,17317.538,17334.638,265,2424,0
2023-01-10 03:50:00,1673290200,17333.338,17342.738,17316.438,17340.038,228,2424,0
2023-01-10 04:00:00,1673290800,17340.038,17340.038,17301.138,17327.038,176,2424,0
2023-01-10 04:10:00,1673291400,17327.038,17333.438,17313.338,17332.738,151,2424,0
2023-01-10 04:20:00,1673292000,17332.738,17332.738,17313.638,17317.538,135,2424,0
2023-01-10 04:30:00,1673292600,17317.538,17329.938,17315.443,17319.138,112,2424,0
2023-01-10 04:40:00,1673293200,17319.138,17323.738,17305.556,17315.038,166,2424,0
2023-01-10 04:50:00,1673293800,17315.038,17320.338,17284.538,17284.538,175,2424,0
2023-01-10 05:00:00,1673294400,17277.938,17301.038,17239.338,17244.338,380,2424,0
2023-01-10 05:10:00,1673295000,17244.338,17252.738,17223.538,17233.338,306,2424,0
2023-01-10 05:20:00,1673295600,17233.338,17259.338,17225.038,17235.038,206,2424,0
2023-01-10 05:30:00,1673296200,17237.038,17237.038,17192.938,17202.438,308,2424,0
2023-01-10 05:40:00,1673296800,17202.438,17221.638,17189.138,17190.638,176,2424,0
2023-01-10 05:50:00,1673297400,17190.638,17212.038,17170.638,17211.638,252,2424,0
2023-01-10 06:00:00,1673298000,17211.638,17211.638,17184.838,17199.238,187,2424,0
2023-01-10 06:10:00,1673298600,17199.238,17221.438,17198.938,17209.238,157,2424,0
2023-01-10 06:20:00,1673299200,17209.238,17236.738,17209.238,17224.838,142,2424,0
2023-01-10 06:30:00,1673299800,17224.838,17224.838,17157.338,17174.038,256,2424,0
2023-01-10 06:40:00,1673300400,17174.038,17184.838,17159.038,17159.038,138,2424,0
2023-01-10 06:50:00,1673301000,17158.838,17174.738,17155.938,17171.238,120,2424,0
2023-01-10 07:00:00,1673301600,17171.238,17172.638,17160.638,17166.838,50,2424,0
2023-01-10 07:10:00,1673302200,17166.838,17195.338,17166.838,17186.038,140,2424,0
2023-01-10 07:20:00,1673302800,17186.038,17200.438,17183.338,17199.638,81,2424,0
2023-01-10 07:30:00,1673303400,17199.638,17213.738,17199.638,17209.838,117,2424,0
2023-01-10 07:40:00,1673304000,17209.838,17212.138,17205.538,17205.538,41,2424,0
2023-01-10 07:50:00,1673304600,17205.538,17205.538,17183.938,17196.738,70,2424,0
2023-01-10 08:00:00,1673305200,17196.738,17196.738,17139.24,17139.538,203,2424,0
2023-01-10 08:10:00,1673305800,17135.838,17170.838,17117.138,17167.538,278,2424,0
2023-01-10 08:20:00,1673306400,17167.538,17171.638,17160.838,17160.838,84,2424,0
2023-01-10 08:30:00,1673307000,17160.838,17182.438,17160.838,17182.438,90,2424,0
2023-01-10 08:40:00,1673307600,17182.438,17185.438,17169.338,17176.138,117,2424,0
2023-01-10 08:50:00,1673308200,17176.138,17187.438,17168.738,17168.738,88,2424,0
2023-01-10 09:00:00,1673308800,17168.338,17190.238,17168.338,17179.538,158,2424,0
2023-01-10 09:10:00,1673309400,17179.538,17188.738,17171.838,17180.338,123,2424,0
2023-01-10 09:20:00,1673310000,17180.338,17190.838,17174.403,17188.638,129,2424,0
2023-01-10 09:30:00,1673310600,17188.638,17208.738,17183.74,17208.338,102,2424,0
2023-01-10 09:40:00,1673311200,17208.338,17208.338,17194.838,17207.538,117,2424,0
2023-01-10 09:50:00,1673311800,17207.538,17211.338,17194.993,17209.738,114,2424,0
2023-01-10 10:00:00,1673312400,17209.738,17226.438,17205.638,17220.173,112,2424,0
2023-01-10 10:10:00,1673313000,17220.174,17220.174,17195.438,17203.438,181,2424,0
2023-01-10 10:20:00,1673313600,17203.438,17206.138,17189.038,17189.338,108,2424,0
2023-01-10 10:30:00,1673314200,17189.338,17195.538,17180.738,17187.238,114,2424,0
2023-01-10 10:40:00,1673314800,17187.238,17201.338,17184.338,17196.238,146,2424,0
2023-01-10 10:50:00,1673315400,17196.238,17198.338,17183.238,17185.938,106,2424,0
2023-01-10 11:00:00,1673316000,17185.938,17195.138,17182.838,17190.838,33,2424,0
2023-01-10 11:10:00,1673316600,17190.838,17206.138,17190.838,17198.238,86,2424,0
2023-01-10 11:20:00,1673317200,17198.238,17198.238,17164.638,17176.638,175,2424,0
2023-01-10 11:30:00,1673317800,17176.638,17184.638,17150.138,17152.738,186,2424,0
2023-01-10 11:40:00,1673318400,17152.738,17180.738,17139.238,17177.138,204,2424,0
2023-01-10 11:50:00,1673319000,17177.138,17187.338,17169.838,17174.738,145,2424,0
2023-01-10 12:00:00,1673319600,17175.738,17183.238,17170.338,17170.338,88,2424,0
2023-01-10 12:10:00,1673320200,17170.338,17188.038,17166.838,17188.038,98,2424,0
2023-01-10 12:20:00,1673320800,17188.038,17189.238,17177.238,17186.638,90,2424,0
2023-01-10 12:30:00,1673321400,17186.638,17187.138,17183.138,17183.338,39,2424,0
2023-01-10 12:40:00,1673322000,17183.338,17191.938,17183.338,17187.838,70,2424,0
2023-01-10 12:50:00,1673322600,17187.838,17199.238,17183.538,17198.738,74,2424,0
2023-01-10 13:00:00,1673323200,17198.738,17200.738,17192.438,17193.438,74,2424,0
2023-01-10 13:10:00,1673323800,17193.438,17198.338,17190.838,17195.738,63,2424,0
2023-01-10 13:20:00,1673324400,17195.738,17198.838,17192.438,17195.338,62,2424,0
2023-01-10 13:30:00,1673325000,17195.338,17198.338,17189.338,17193.038,81,2424,0
2023-01-10 13:40:00,1673325600,17193.038,17207.138,17190.238,17207.138,79,2424,0
2023-01-10 13:50:00,1673326200,17207.138,17214.338,17206.838,17214.338,75,2424,0
2023-01-10 14:00:00,1673326800,17214.338,17215.838,17206.738,17207.238,77,2424,0
2023-01-10 14:10:00,1673327400,17207.238,17214.738,17207.238,17210.838,52,2424,0
2023-01-10 14:20:00,1673328000,17210.838,17213.738,17201.996,17205.938,51,2424,0
2023-01-10 14:30:00,1673328600,17206.738,17211.438,17202.238,17211.438,47,2424,0
2023-01-10 14:40:00,1673329200,17211.438,17225.963,17211.438,17221.238,60,2424,0
2023-01-10 14:50:00,1673329800,17221.238,17225.838,17220.376,17221.138,36,2424,0
2023-01-10 15:00:00,1673330400,17221.138,17224.238,17208.038,17208.038,112,2424,0
2023-01-10 15:10:00,1673331000,17208.038,17219.238,17208.038,17216.438,62,2424,0
2023-01-10 15:20:00,1673331600,17216.438,17216.438,17202.138,17202.138,87,2424,0
2023-01-10 15:30:00,1673332200,17202.138,17203.738,17180.638,17185.938,95,2424,0
2023-01-10 15:40:00,1673332800,17185.938,17189.038,17183.779,17189.038,50,2424,0
2023-01-10 15:50:00,1673333400,17186.838,17199.738,17186.838,17195.638,89,2424,0
2023-01-10 16:00:00,1673334000,17195.638,17197.638,17187.838,17192.438,38,2424,0
2023-01-10 16:10:00,1673334600,17192.438,17197.538,17190.916,17190.938,39,2424,0
2023-01-10 16:20:00,1673335200,17190.938,17192.438,17185.638,17187.938,72,2424,0
2023-01-10 16:30:00,1673335800,17187.938,17194.038,17183.238,17191.438,54,2424,0
2023-01-10 16:40:00,1673336400,17191.438,17199.338,17191.438,17199.338,26,2424,0
2023-01-10 16:50:00,1673337000,17198.138,17199.238,17190.138,17193.438,53,2424,0
2023-01-10 17:00:00,1673337600,17193.438,17195.738,17180.738,17180.838,75,2424,0
2023-01-10 17:10:00,1673338200,17180.838,17204.938,17180.838,17204.338,83,2424,0
2023-01-10 17:20:00,1673338800,17204.338,17260.241,17204.338,17248.838,218,2424,0
2023-01-10 17:30:00,1673339400,17247.638,17258.238,17231.238,17232.838,194,2424,0
2023-01-10 17:40:00,1673340000,17232.838,17248.038,17232.838,17244.938,92,2424,0
2023-01-10 17:50:00,1673340600,17244.938,17256.738,17242.538,17249.638,123,2424,0
2023-01-10 18:00:00,1673341200,17249.638,17251.538,17242.638,17249.538,114,2424,0
2023-01-10 18:10:00,1673341800,17249.538,17263.938,17245.838,17258.438,86,2424,0
2023-01-10 18:20:00,1673342400,17258.438,17268.638,17254.838,17268.238,113,2424,0
2023-01-10 18:30:00,1673343000,17268.238,17268.238,17239.338,17248.738,150,2424,0
2023-01-10 18:40:00,1673343600,17248.738,17252.738,17243.856,17251.338,60,2424,0
2023-01-10 18:50:00,1673344200,17251.138,17251.138,17234.838,17238.838,88,2424,0
2023-01-10 19:00:00,1673344800,17238.838,17240.338,17225.838,17235.438,81,2424,0
2023-01-10 19:10:00,1673345400,17235.438,17235.438,17228.846,17233.538,70,2424,0
2023-01-10 19:20:00,1673346000,17233.538,17252.638,17233.538,17252.638,84,2424,0
2023-01-10 19:30:00,1673346600,17252.638,17265.738,17252.638,17254.838,110,2424,0
2023-01-10 19:40:00,1673347200,17254.838,17260.538,17253.876,17257.038,70,2424,0
2023-01-10 19:50:00,1673347800,17257.038,17268.638,17255.938,17263.438,79,2424,0
2023-01-10 20:00:00,1673348400,17263.438,17264.038,17260.438,17263.538,62,2424,0
2023-01-10 20:10:00,1673349000,17263.538,17265.138,17259.238,17259.238,75,2424,0
2023-01-10 20:20:00,1673349600,17259.238,17266.338,17254.438,17265.238,70,2424,0
2023-01-10 20:30:00,1673350200,17265.238,17275.738,17244.338,17248.538,130,2424,0
2023-01-10 20:40:00,1673350800,17248.538,17249.838,17241.738,17248.938,47,2424,0
2023-01-10 20:50:00,1673351400,17248.938,17249.038,17242.738,17243.437,45,2424,0
2023-01-10 21:00:00,1673352000,17243.138,17246.238,17238.738,17243.838,54,2424,0
2023-01-10 21:10:00,1673352600,17243.838,17246.138,17220.738,17226.738,89,2424,0
2023-01-10 21:20:00,1673353200,17226.738,17229.438,17218.138,17226.738,77,2424,0
2023-01-10 21:30:00,1673353800,17226.738,17230.338,17218.938,17230.338,70,2424,0
2023-01-10 21:40:00,1673354400,17230.338,17237.538,17220.038,17222.738,82,2424,0
2023-01-10 21:50:00,1673355000,17222.738,17222.738,17210.838,17214.938,116,2424,0
2023-01-10 22:00:00,1673355600,17214.938,17230.138,17214.338,17227.038,71,2424,0
2023-01-10 22:10:00,1673356200,17227.038,17228.738,17218.838,17219.638,50,2424,0
2023-01-10 22:20:00,1673356800,17219.638,17232.738,17219.638,17228.038,59,2424,0
2023-01-10 22:30:00,1673357400,17228.038,17228.038,17203.238,17207.338,122,2424,0
2023-01-10 22:40:00,1673358000,17207.338,17233.738,17205.638,17231.938,96,2424,0
2023-01-10 22:50:00,1673358600,17231.938,17244.538,17223.038,17237.538,129,2424,0
2023-01-10 23:00:00,1673359200,17237.538,17295.238,17237.138,17278.738,328,2424,0
2023-01-10 23:10:00,1673359800,17278.738,17282.138,17256.938,17268.338,235,2424,0
2023-01-10 23:20:00,1673360400,17268.338,17268.338,17238.452,17260.438,169,2424,0
2023-01-10 23:30:00,1673361000,17260.438,17315.138,17259.438,17277.938,367,2424,0
2023-01-10 23:40:00,1673361600,17277.938,17279.238,17222.238,17232.838,365,2424,0
2023-01-10 23:50:00,1673362200,17232.838,17286.138,17208.438,17278.138,341,2424,0
2023-01-11 00:00:00,1673362800,17278.138,17296.638,17263.438,17291.138,248,2424,0
2023-01-11 00:10:00,1673363400,17292.638,17366.738,17292.638,17334.476,458,2424,0
2023-01-11 00:20:00,1673364000,17334.438,17350.638,17316.438,17320.738,294,2424,0
2023-01-11 00:30:00,1673364600,17320.738,17321.738,17269.038,17295.638,401,2424,0
2023-01-11 00:40:00,1673365200,17295.638,17297.738,17262.138,17281.338,212,2424,0
2023-01-11 00:50:00,1673365800,17281.338,17322.738,17281.338,17316.338,193,2424,0
2023-01-11 01:00:00,1673366400,17316.338,17324.138,17311.338,17316.038,146,2424,0
2023-01-11 01:10:00,1673367000,17316.038,17331.638,17307.338,17308.738,202,2424,0
2023-01-11 01:20:00,1673367600,17308.738,17330.738,17302.838,17307.338,186,2424,0
2023-01-11 01:30:00,1673368200,17307.338,17315.338,17282.038,17283.238,214,2424,0
2023-01-11 01:40:00,1673368800,17283.238,17291.838,17272.138,17281.638,173,2424,0
2023-01-11 01:50:00,1673369400,17281.638,17309.138,17281.638,17292.938,117,2424,0
2023-01-11 02:00:00,1673370000,17292.938,17304.138,17278.838,17304.138,96,2424,0
2023-01-11 02:10:00,1673370600,17304.138,17314.538,17301.638,17303.738,87,2424,0
2023-01-11 02:20:00,1673371200,17303.738,17306.738,17293.638,17298.738,89,2424,0
2023-01-11 02:30:00,1673371800,17298.738,17325.838,17295.838,17325.238,93,2424,0
2023-01-11 02:40:00,1673372400,17326.038,17330.538,17313.007,17316.738,119,2424,0
2023-01-11 02:50:00,1673373000,17316.738,17320.338,17312.738,17317.338,61,2424,0
2023-01-11 03:00:00,1673373600,17317.338,17327.638,17316.138,17326.238,68,2424,0
2023-01-11 03:10:00,1673374200,17326.238,17349.638,17324.238,17342.238,135,2424,0
2023-01-11 03:20:00,1673374800,17342.238,17396.138,17338.838,17370.738,253,2424,0
2023-01-11 03:30:00,1673375400,17370.738,17435.138,17370.738,17413.038,333,2424,0
2023-01-11 03:40:00,1673376000,17413.038,17417.838,17399.138,17408.638,222,2424,0
2023-01-11 03:50:00,1673376600,17408.638,17425.738,17406.838,17424.538,133,2424,0
2023-01-11 04:00:00,1673377200,17426.438,17437.738,17406.638,17422.438,228,2424,0
2023-01-11 04:10:00,1673377800,17422.438,17446.438,17406.238,17410.838,248,2424,0
2023-01-11 04:20:00,1673378400,17410.838,17416.038,17389.238,17413.638,176,2424,0
2023-01-11 04:30:00,1673379000,17413.638,17427.538,17406.038,17424.038,150,2424,0
2023-01-11 04:40:00,1673379600,17424.038,17431.838,17413.338,17429.038,123,2424,0
2023-01-11 04:50:00,1673380200,17429.038,17442.238,17418.038,17422.938,146,2424,0
2023-01-11 05:00:00,1673380800,17422.938,17425.838,17397.138,17413.638,213,2424,0
2023-01-11 05:10:00,1673381400,17413.638,17478.438,17409.944,17477.438,237,2424,0
2023-01-11 05:20:00,1673382000,17474.038,17483.839,17446.138,17448.338,280,2424,0
2023-01-11 05:30:00,1673382600,17448.338,17458.238,17425.938,17432.538,167,2424,0
2023-01-11 05:40:00,1673383200,17432.538,17451.238,17431.638,17444.938,72,2424,0
2023-01-11 05:50:00,1673383800,17444.938,17479.338,17444.938,17465.438,185,2424,0
2023-01-11 06:00:00,1673384400,17465.438,17472.638,17438.838,17452.338,147,2424,0
2023-01-11 06:10:00,1673385000,17452.338,17452.338,17439.838,17451.738,76,2424,0
2023-01-11 06:20:00,1673385600,17451.738,17452.138,17442.038,17442.038,52,2424,0
2023-01-11 06:30:00,1673386200,17442.038,17479.939,17439.355,17476.538,108,2424,0
2023-01-11 06:40:00,1673386800,17476.438,17476.438,17450.38,17451.438,121,2424,0
2023-01-11 06:50:00,1673387400,17451.438,17466.038,17441.238,17452.338,103,2424,0
2023-01-11 07:00:00,1673388000,17452.338,17452.338,17432.038,17443.938,60,2424,0
2023-01-11 07:10:00,1673388600,17443.938,17446.238,17419.038,17422.338,123,2424,0
2023-01-11 07:20:00,1673389200,17422.338,17438.038,17412.038,17428.738,197,2424,0
2023-01-11 07:30:00,1673389800,17428.738,17435.238,17416.838,17416.838,122,2424,0
2023-01-11 07:40:00,1673390400,17416.838,17434.638,17410.538,17434.638,79,2424,0
2023-01-11 07:50:00,1673391000,17434.638,17435.438,17418.638,17418.638,131,2424,0
2023-01-11 08:00:00,1673391600,17418.638,17423.838,17395.538,17422.838,199,2424,0
2023-01-11 08:10:00,1673392200,17422.838,17428.738,17411.738,17411.738,119,2424,0
