date,time,open,high,low,close,tick_volume,spread,real_volume
2023-01-01 12:00:00,1672542000,69.42,69.57,69.3,69.5,427,15000,0
2023-01-01 12:10:00,1672542600,69.5,69.5,69.33,69.36385,642,15000,0
2023-01-01 12:20:00,1672543200,69.35367,69.62075,69.34175,69.62,236,15000,0
2023-01-01 12:30:00,1672543800,69.62,69.69,69.57037,69.63283,551,15000,0
2023-01-01 12:40:00,1672544400,69.63252,69.67,69.52248,69.58029,366,15000,0
2023-01-01 12:50:00,1672545000,69.58029,69.59,69.32904,69.35,539,15000,0
2023-01-01 13:00:00,1672545600,69.35,69.39,69.20341,69.22,476,15000,0
2023-01-01 13:10:00,1672546200,69.21599,69.3,69.13,69.18,477,15000,0
2023-01-01 13:20:00,1672546800,69.18,69.35,69.14539,69.25012,413,15000,0
2023-01-01 13:30:00,1672547400,69.2507,69.34,69.25045,69.32,375,15000,0
2023-01-01 13:40:00,1672548000,69.32,69.32,69.14,69.15,499,15000,0
2023-01-01 13:50:00,1672548600,69.15,69.3,69.13164,69.18364,418,15000,0
2023-01-01 14:00:00,1672549200,69.1835,69.28,69.1609,69.17307,334,15000,0
2023-01-01 14:10:00,1672549800,69.17267,69.17283,68.84377,68.91158,536,15000,0
2023-01-01 14:20:00,1672550400,68.91289,69.13,68.91289,69.13,472,15000,0
2023-01-01 14:30:00,1672551000,69.13,69.18,69.07,69.09,384,15000,0
2023-01-01 14:40:00,1672551600,69.09,69.25,69.04014,69.22138,468,15000,0
2023-01-01 14:50:00,1672552200,69.22059,69.35096,69.22038,69.30335,398,15000,0
2023-01-01 15:00:00,1672552800,69.30207,69.38,69.23,69.33,483,15000,0
2023-01-01 15:10:00,1672553400,69.33,69.43,69.29098,69.37,449,15000,0
2023-01-01 15:20:00,1672554000,69.37,69.46214,69.31031,69.4,504,15000,0
2023-01-01 15:30:00,1672554600,69.4,69.4,69.29053,69.36,372,15000,0
2023-01-01 15:40:00,1672555200,69.36,69.44,69.3221,69.36,449,15000,0
2023-01-01 15:50:00,1672555800,69.34313,69.35,69.25,69.25188,527,15000,0
2023-01-01 16:00:00,1672556400,69.25195,69.28,69.13,69.20251,372,15000,0
2023-01-01 16:10:00,1672557000,69.20267,69.21,69.07219,69.08179,471,15000,0
2023-01-01 16:20:00,1672557600,69.08209,69.30321,69.07,69.30319,423,15000,0
2023-01-01 16:30:00,1672558200,69.30373,69.35,69.26069,69.33225,470,15000,0
2023-01-01 16:40:00,1672558800,69.33119,69.39,69.32009,69.3422,480,15000,0
2023-01-01 16:50:00,1672559400,69.3422,69.4226,69.32127,69.41,496,15000,0
2023-01-01 17:00:00,1672560000,69.41,69.44,69.31014,69.32152,437,15000,0
2023-01-01 17:10:00,1672560600,69.32152,69.35271,69.27,69.35061,398,15000,0
2023-01-01 17:20:00,1672561200,69.3511,69.39,69.29155,69.39,326,15000,0
2023-01-01 17:30:00,1672561800,69.39,69.46018,69.36216,69.41,350,15000,0
2023-01-01 17:40:00,1672562400,69.41,69.67,69.41,69.66182,413,15000,0
2023-01-01 17:50:00,1672563000,69.66267,70.13179,69.58516,69.80179,618,15000,0
2023-01-01 18:00:00,1672563600,69.80167,69.97,69.64,69.83,516,15000,0
2023-01-01 18:10:00,1672564200,69.83,69.86,69.63176,69.65321,582,15000,0
2023-01-01 18:20:00,1672564800,69.65317,69.9,69.6514,69.75,375,15000,0
2023-01-01 18:30:00,1672565400,69.75,69.94,69.75,69.89101,513,15000,0
2023-01-01 18:40:00,1672566000,69.89126,70.32225,69.89125,70.11492,535,15000,0
2023-01-01 18:50:00,1672566600,70.13,70.40127,70.04184,70.3636,689,15000,0
2023-01-01 19:00:00,1672567200,70.36299,70.5321,70.17,70.23,642,15000,0
2023-01-01 19:10:00,1672567800,70.23,70.28,70.12104,70.13,625,15000,0
2023-01-01 19:20:00,1672568400,70.13,70.2,70.05291,70.11,576,15000,0
2023-01-01 19:30:00,1672569000,70.11,70.15,69.98,70.0,588,15000,0
2023-01-01 19:40:00,1672569600,70.0,70.12099,69.97235,70.0429,394,15000,0
2023-01-01 19:50:00,1672570200,70.04299,70.25194,70.00084,70.24101,457,15000,0
2023-01-01 20:00:00,1672570800,70.24216,70.35,70.13,70.21091,466,15000,0
2023-01-01 20:10:00,1672571400,70.21102,70.34,70.13236,70.16007,554,15000,0
2023-01-01 20:20:00,1672572000,70.16078,70.22,70.04308,70.0545,468,15000,0
2023-01-01 20:30:00,1672572600,70.06,70.15,70.03016,70.07028,512,15000,0
2023-01-01 20:40:00,1672573200,70.07028,70.16,70.06208,70.09485,420,15000,0
2023-01-01 20:50:00,1672573800,70.0951,70.12,70.04,70.10018,453,15000,0
2023-01-01 21:00:00,1672574400,70.1,70.11,69.88,69.88,514,15000,0
2023-01-01 21:10:00,1672575000,69.88,70.02,69.84129,69.92242,538,15000,0
2023-01-01 21:20:00,1672575600,69.92241,70.02,69.83069,69.97,577,15000,0
2023-01-01 21:30:00,1672576200,69.97,70.03,69.8538,69.90246,499,15000,0
2023-01-01 21:40:00,1672576800,69.9,69.99,69.76396,69.82,393,15000,0
2023-01-01 21:50:00,1672577400,69.82,69.87434,69.73,69.85388,608,15000,0
2023-01-01 22:00:00,1672578000,69.85331,69.86,69.71,69.75226,501,15000,0
2023-01-01 22:10:00,1672578600,69.75252,69.8,69.66225,69.72,495,15000,0
2023-01-01 22:20:00,1672579200,69.71383,69.73,69.6751,69.71,588,15000,0
2023-01-01 22:30:00,1672579800,69.71,69.78,69.5436,69.66112,530,15000,0
2023-01-01 22:40:00,1672580400,69.66112,69.72,69.44302,69.50716,518,15000,0
2023-01-01 22:50:00,1672581000,69.52,69.66,69.49283,69.65,522,15000,0
2023-01-01 23:00:00,1672581600,69.65,69.77,69.63,69.74,499,15000,0
2023-01-01 23:10:00,1672582200,69.74,69.88,69.72,69.86,468,15000,0
2023-01-01 23:20:00,1672582800,69.86,70.05,69.81,69.98,438,15000,0
2023-01-01 23:30:00,1672583400,69.98,70.06135,69.98,70.02196,373,15000,0
2023-01-01 23:40:00,1672584000,70.03,70.06,69.87,69.89,420,15000,0
2023-01-01 23:50:00,1672584600,69.89,69.93,69.74,69.75,487,15000,0
2023-01-02 00:00:00,1672585200,69.74508,69.90409,69.74,69.84244,365,15000,0
2023-01-02 00:10:00,1672585800,69.84346,69.98,69.79123,69.96076,437,15000,0
2023-01-02 00:20:00,1672586400,69.96157,70.1,69.92204,70.07201,518,15000,0
2023-01-02 00:30:00,1672587000,70.06177,70.18303,69.99106,70.17,487,15000,0
2023-01-02 00:40:00,1672587600,70.17,70.4,70.10105,70.11316,568,15000,0
2023-01-02 00:50:00,1672588200,70.1135,70.29327,70.11157,70.24,412,15000,0
2023-01-02 01:00:00,1672588800,70.24,70.33175,70.13,70.18101,472,15000,0
2023-01-02 01:10:00,1672589400,70.18093,70.18131,70.06,70.11,441,15000,0
2023-01-02 01:20:00,1672590000,70.11,70.20296,70.03065,70.19,550,15000,0
2023-01-02 01:30:00,1672590600,70.19,70.26,70.14,70.1418,515,15000,0
2023-01-02 01:40:00,1672591200,70.14042,70.38186,70.08058,70.34,606,15000,0
2023-01-02 01:50:00,1672591800,70.33298,70.70236,70.29031,70.52,566,15000,0
2023-01-02 02:00:00,1672592400,70.52,70.9,70.45318,70.78,699,15000,0
2023-01-02 02:10:00,1672593000,70.78,70.9,70.68,70.83,628,15000,0
2023-01-02 02:20:00,1672593600,70.82332,70.88412,70.67311,70.6816,611,15000,0
2023-01-02 02:30:00,1672594200,70.68093,71.37343,70.6234,70.9518,485,15000,0
2023-01-02 02:40:00,1672594800,70.95148,71.0,70.75256,70.75769,658,15000,0
2023-01-02 02:50:00,1672595400,70.77318,70.86522,70.71342,70.77,581,15000,0
2023-01-02 03:00:00,1672596000,70.77,71.18213,70.77,71.08236,540,15000,0
2023-01-02 03:10:00,1672596600,71.07344,71.22,70.92403,71.00204,609,15000,0
2023-01-02 03:20:00,1672597200,71.01,71.13228,70.95354,71.13011,612,15000,0
2023-01-02 03:30:00,1672597800,71.13,71.1536,70.95,71.07237,496,15000,0
2023-01-02 03:40:00,1672598400,71.0733,71.15,70.88,70.89282,616,15000,0
2023-01-02 03:50:00,1672599000,70.89393,70.98,70.85,70.89116,594,15000,0
2023-01-02 04:00:00,1672599600,70.89117,70.99,70.7152,70.93,660,15000,0
2023-01-02 04:10:00,1672600200,70.93,71.08525,70.91106,70.97216,591,15000,0
2023-01-02 04:20:00,1672600800,70.97229,70.97378,70.72507,70.96,560,15000,0
2023-01-02 04:30:00,1672601400,70.96,71.01311,70.85069,70.88502,605,15000,0
2023-01-02 04:40:00,1672602000,70.8861,70.95,70.79287,70.82549,528,15000,0
2023-01-02 04:50:00,1672602600,70.82622,70.87249,70.72467,70.8,571,15000,0
2023-01-02 05:00:00,1672603200,70.8,70.96,70.7618,70.95143,503,15000,0
2023-01-02 05:10:00,1672603800,70.95194,71.07162,70.93052,71.03233,581,15000,0
2023-01-02 05:20:00,1672604400,71.03252,71.21,71.00325,71.12674,568,15000,0
2023-01-02 05:30:00,1672605000,71.13255,71.31369,71.08339,71.12525,552,15000,0
2023-01-02 05:40:00,1672605600,71.12525,71.18,70.96196,71.01,637,15000,0
2023-01-02 05:50:00,1672606200,71.01,71.13,71.00393,71.02,540,15000,0
2023-01-02 06:00:00,1672606800,71.02,71.05,70.95,71.00675,419,15000,0
2023-01-02 06:10:00,1672607400,71.00657,71.35251,70.98,71.3,512,15000,0
2023-01-02 06:20:00,1672608000,71.3,71.3,71.10336,71.16,517,15000,0
2023-01-02 06:30:00,1672608600,71.16,71.17,71.07097,71.14317,512,15000,0
2023-01-02 06:40:00,1672609200,71.14268,71.15,70.94486,71.02309,459,15000,0
2023-01-02 06:50:00,1672609800,71.02307,71.11373,70.98587,71.03,389,15000,0
2023-01-02 07:00:00,1672610400,71.03,71.08,70.86412,70.87296,481,15000,0
2023-01-02 07:10:00,1672611000,70.87296,70.88,70.49669,70.58,567,15000,0
2023-01-02 07:20:00,1672611600,70.58,70.68941,70.4817,70.58485,668,15000,0
2023-01-02 07:30:00,1672612200,70.58485,70.73,70.58485,70.67388,442,15000,0
2023-01-02 07:40:00,1672612800,70.6736,70.72,70.66,70.67242,432,15000,0
2023-01-02 07:50:00,1672613400,70.67246,70.78,70.67227,70.72058,504,15000,0
2023-01-02 08:00:00,1672614000,70.71215,70.72,70.55043,70.66,610,15000,0
2023-01-02 08:10:00,1672614600,70.66,70.83,70.66,70.7,383,15000,0
2023-01-02 08:20:00,1672615200,70.7,70.76,70.61362,70.65351,427,15000,0
2023-01-02 08:30:00,1672615800,70.66286,70.72,70.44063,70.56,671,15000,0
2023-01-02 08:40:00,1672616400,70.57,70.62305,70.49291,70.61091,505,15000,0
2023-01-02 08:50:00,1672617000,70.61177,70.81,70.61105,70.80263,496,15000,0
2023-01-02 09:00:00,1672617600,70.80299,70.98566,70.78201,70.85088,589,15000,0
2023-01-02 09:10:00,1672618200,70.85317,70.88313,70.57422,70.58,547,15000,0
2023-01-02 09:20:00,1672618800,70.57317,70.71303,70.55078,70.60429,661,15000,0
2023-01-02 09:30:00,1672619400,70.59245,70.68,70.4816,70.54217,506,15000,0
2023-01-02 09:40:00,1672620000,70.5237,70.54,70.25827,70.42295,585,15000,0
2023-01-02 09:50:00,1672620600,70.42185,70.42695,70.25477,70.28274,635,15000,0
2023-01-02 10:00:00,1672621200,70.2828,70.38,69.95249,70.1302,694,15000,0
2023-01-02 10:10:00,1672621800,70.13024,70.31365,70.03,70.08,763,15000,0
2023-01-02 10:20:00,1672622400,70.08,70.32,69.95749,70.30378,620,15000,0
2023-01-02 10:30:00,1672623000,70.30015,70.45301,70.24154,70.34237,558,15000,0
2023-01-02 10:40:00,1672623600,70.34246,70.35,70.03305,70.11,479,15000,0
2023-01-02 10:50:00,1672624200,70.10345,70.16,70.01025,70.02249,497,15000,0
2023-01-02 11:00:00,1672624800,70.02188,70.19,69.97,70.05,471,15000,0
2023-01-02 11:10:00,1672625400,70.05,70.26,70.03102,70.26,476,15000,0
2023-01-02 11:20:00,1672626000,70.25383,70.26,70.07214,70.15306,481,15000,0
2023-01-02 11:30:00,1672626600,70.15267,70.43027,70.13083,70.41202,511,15000,0
2023-01-02 11:40:00,1672627200,70.41238,70.5,70.40016,70.45173,438,15000,0
2023-01-02 11:50:00,1672627800,70.45173,70.59,70.4,70.4,496,15000,0
2023-01-02 12:00:00,1672628400,70.4,70.55,70.39082,70.4318,387,15000,0
2023-01-02 12:10:00,1672629000,70.43294,70.44,70.33233,70.40264,512,15000,0
2023-01-02 12:20:00,1672629600,70.40264,70.49,70.2733,70.27573,530,15000,0
2023-01-02 12:30:00,1672630200,70.2744,70.45,70.22366,70.38536,530,15000,0
2023-01-02 12:40:00,1672630800,70.37556,70.44,70.2844,70.42609,549,15000,0
2023-01-02 12:50:00,1672631400,70.42618,70.9827,70.29368,70.79114,742,15000,0
2023-01-02 13:00:00,1672632000,70.79172,70.81,70.55129,70.6224,636,15000,0
2023-01-02 13:10:00,1672632600,70.6222,70.6222,70.29523,70.33532,616,15000,0
2023-01-02 13:20:00,1672633200,70.33472,70.35226,70.06,70.18,552,15000,0
2023-01-02 13:30:00,1672633800,70.18,70.34,70.07234,70.15245,525,15000,0
2023-01-02 13:40:00,1672634400,70.15196,70.25,70.13,70.25,424,15000,0
2023-01-02 13:50:00,1672635000,70.25,70.33,70.23,70.32125,520,15000,0
2023-01-02 14:00:00,1672635600,70.32134,70.41,70.25034,70.31,461,15000,0
2023-01-02 14:10:00,1672636200,70.31,70.31,70.16356999999999,70.16356999999999,523,15000,0
2023-01-02 14:20:00,1672636800,70.16351,70.37,70.16,70.36082999999999,491,15000,0
2023-01-02 14:30:00,1672637400,70.36084,70.45,70.25,70.33088,492,15000,0
2023-01-02 14:40:00,1672638000,70.3307,70.58291,70.33058,70.58,472,15000,0
2023-01-02 14:50:00,1672638600,70.57156,70.62,70.43077,70.49258,525,15000,0
2023-01-02 15:00:00,1672639200,70.49259,70.62,70.44213,70.62,403,15000,0
2023-01-02 15:10:00,1672639800,70.62,70.71215,70.50013,70.51444,569,15000,0
2023-01-02 15:20:00,1672640400,70.51442,70.61324,70.50497,70.51324,488,15000,0
2023-01-02 15:30:00,1672641000,70.51362,70.56,70.35,70.41092,618,15000,0
2023-01-02 15:40:00,1672641600,70.41308,70.42287,70.32055,70.34,505,15000,0
2023-01-02 15:50:00,1672642200,70.34,70.41,70.28,70.40224,377,15000,0
2023-01-02 16:00:00,1672642800,70.40224,70.42,70.32323,70.3332,426,15000,0
2023-01-02 16:10:00,1672643400,70.3332,77.83396,70.311,74.28921,770,15000,0
2023-01-02 16:20:00,1672644000,74.28621,74.33017,73.6241,74.16427,948,15000,0
2023-01-02 16:30:00,1672644600,74.16,74.57298,74.15265,74.49117,925,15000,0
2023-01-02 16:40:00,1672645200,74.49558,74.74,74.36176,74.49518,937,15000,0
2023-01-02 16:50:00,1672645800,74.52231,74.77495,74.35386,74.68656,888,15000,0
2023-01-02 17:00:00,1672646400,74.70659,75.27411,74.40029,74.61831,915,15000,0
2023-01-02 17:10:00,1672647000,74.63804,75.52971,74.62442,75.02582,927,15000,0
2023-01-02 17:20:00,1672647600,75.03,75.45461,75.02503,75.23248,915,15000,0
2023-01-02 17:30:00,1672648200,75.23656,75.83489,75.22,75.55352,865,15000,0
2023-01-02 17:40:00,1672648800,75.55308,75.87,75.41338,75.42381,887,15000,0
2023-01-02 17:50:00,1672649400,75.42167,75.61641,75.2429,75.28299,868,15000,0
2023-01-02 18:00:00,1672650000,75.28298,75.76761,75.21083,75.44396,833,15000,0
2023-01-02 18:10:00,1672650600,75.44392,75.47685,75.22724,75.31574,772,15000,0
2023-01-02 18:20:00,1672651200,75.31634,75.59321,75.25281,75.27467,788,15000,0
2023-01-02 18:30:00,1672651800,75.27442,75.28495,75.10217,75.22268,805,15000,0
2023-01-02 18:40:00,1672652400,75.22246,75.23557,74.99313,75.00406,735,15000,0
2023-01-02 18:50:00,1672653000,75.02347,75.2,74.96213,75.03686,724,15000,0
2023-01-02 19:00:00,1672653600,75.03686,75.52,74.9715,75.37446,800,15000,0
2023-01-02 19:10:00,1672654200,75.36415,75.38131,75.0325,75.08052,721,15000,0
2023-01-02 19:20:00,1672654800,75.08052,75.14,74.83361,74.92504,815,15000,0
2023-01-02 19:30:00,1672655400,74.93088,75.02419,74.7804,74.78162,759,15000,0
2023-01-02 19:40:00,1672656000,74.78101,74.94,74.6733,74.92,733,15000,0
2023-01-02 19:50:00,1672656600,74.92,75.01,74.85273,74.97,603,15000,0
2023-01-02 20:00:00,1672657200,74.97,75.08471,74.88206,74.92331,735,15000,0
2023-01-02 20:10:00,1672657800,74.92293,75.15644,74.89,74.89,641,15000,0
2023-01-02 20:20:00,1672658400,74.89,75.03,74.81406,75.01521,676,15000,0
2023-01-02 20:30:00,1672659000,75.00573,75.02,74.73228,74.90386,674,15000,0
2023-01-02 20:40:00,1672659600,74.90449,75.21,74.90334,75.08284,701,15000,0
2023-01-02 20:50:00,1672660200,75.09305,75.22,75.08,75.18,712,15426,0
2023-01-02 21:00:00,1672660800,75.18,75.43541,75.17403,75.32,678,15000,0
2023-01-02 21:10:00,1672661400,75.32,75.47,75.10542,75.14615,767,15000,0
2023-01-02 21:20:00,1672662000,75.16502,75.19137,75.04196,75.0717,791,15000,0
2023-01-02 21:30:00,1672662600,75.07182,75.15392,74.99334,75.09409,731,15000,0
2023-01-02 21:40:00,1672663200,75.09323,75.16327,75.04277,75.09588,757,15486,0
2023-01-02 21:50:00,1672663800,75.09576,75.22523,75.06223,75.21421,718,15000,0
2023-01-02 22:00:00,1672664400,75.21439,75.37412,75.12285,75.27394,763,15000,0
2023-01-02 22:10:00,1672665000,75.27434,75.46476,75.2113,75.21416,680,15000,0
2023-01-02 22:20:00,1672665600,75.22482,75.5565,75.19047,75.26656,707,15000,0
2023-01-02 22:30:00,1672666200,75.264,75.32,75.08235,75.14389,717,15000,0
2023-01-02 22:40:00,1672666800,75.14453,75.22,74.97365,75.18211,756,15000,0
2023-01-02 22:50:00,1672667400,75.18234,75.37363,75.16473,75.18421,712,15000,0
2023-01-02 23:00:00,1672668000,75.18314,75.35202,75.16245,75.22,634,15000,0
2023-01-02 23:10:00,1672668600,75.22,75.48,75.22,75.38377,713,15000,0
2023-01-02 23:20:00,1672669200,75.38389,75.48414,75.23,75.27274,773,15000,0
2023-01-02 23:30:00,1672669800,75.26336,75.41,75.24143,75.29647,647,15000,0
2023-01-02 23:40:00,1672670400,75.2975,75.71461,75.2975,75.50108,758,15000,0
2023-01-02 23:50:00,1672671000,75.50092,75.56439,75.4127,75.54581,669,15000,0
2023-01-03 00:00:00,1672671600,75.54594,76.86303,75.2066,75.30512,822,15000,0
2023-01-03 00:10:00,1672672200,75.30486,75.47432,74.97604,75.06685,879,15000,0
2023-01-03 00:20:00,1672672800,75.06545,75.17764,74.93081,75.02616,836,15000,0
2023-01-03 00:30:00,1672673400,75.0247,75.35,75.0247,75.18229,817,15000,0
2023-01-03 00:40:00,1672674000,75.1926,75.28408,75.07,75.22553,822,15000,0
2023-01-03 00:50:00,1672674600,75.23,75.29686,75.03,75.03253,789,15000,0
2023-01-03 01:00:00,1672675200,75.03214,75.2,74.9758,74.9758,714,15000,0
2023-01-03 01:10:00,1672675800,74.97597,75.24408,74.97597,75.21355,779,15000,0
2023-01-03 01:20:00,1672676400,75.21355,75.25,75.10024,75.1759,735,15000,0
2023-01-03 01:30:00,1672677000,75.16312,75.1754,74.75315,75.01436,789,15000,0
2023-01-03 01:40:00,1672677600,75.01553,75.0457,74.65452,74.7249,733,15000,0
2023-01-03 01:50:00,1672678200,74.72565,74.74,74.36129,74.43381,826,15000,0
2023-01-03 02:00:00,1672678800,74.4336,74.64531,74.38138,74.60061,636,15000,0
2023-01-03 02:10:00,1672679400,74.60061,74.62,74.37441,74.38449,701,15000,0
2023-01-03 02:20:00,1672680000,74.38395,74.5438,74.23,74.48722,767,15000,0
2023-01-03 02:30:00,1672680600,74.48722,74.57,74.31319,74.56,636,15000,0
2023-01-03 02:40:00,1672681200,74.56,74.62374,74.49096,74.56558,712,15000,0
2023-01-03 02:50:00,1672681800,74.58,74.68514,74.52228,74.66515,628,15000,0
2023-01-03 03:00:00,1672682400,74.66515,74.70499,74.47,74.49352,654,15000,0
2023-01-03 03:10:00,1672683000,74.5027,74.52,74.43178,74.45743,503,15000,0
2023-01-03 03:20:00,1672683600,74.45938,74.59,74.33142,74.35831,393,15000,0
2023-01-03 03:30:00,1672684200,74.35838,74.63561,74.35838,74.58173,361,15000,0
2023-01-03 03:40:00,1672684800,74.5825,74.7333,74.52308,74.69417,522,15000,0
2023-01-03 03:50:00,1672685400,74.69361,74.71340000000001,74.44451,74.4865,625,15000,0
2023-01-03 04:00:00,1672686000,74.48651,74.62,74.37117,74.52458,639,15314,0
2023-01-03 04:10:00,1672686600,74.52443,74.61,74.51438,74.53426,469,15000,0
2023-01-03 04:20:00,1672687200,74.53426,74.58,74.39151,74.50636,679,15000,0
2023-01-03 04:30:00,1672687800,74.51407,74.54,74.43,74.44257,599,15000,0
2023-01-03 04:40:00,1672688400,74.44258,74.68292,74.43192,74.58091,594,15000,0
2023-01-03 04:50:00,1672689000,74.58116,74.91251,74.51557,74.88301,675,15256,0
2023-01-03 05:00:00,1672689600,74.85129,74.88444,74.60238,74.63287,614,15000,0
2023-01-03 05:10:00,1672690200,74.63324,74.76,74.63324,74.7331,328,15000,0
